X,Y,Z
-12.655925385028095,-4.00294970940727,0.32220626286078985
-12.641020956085736,-4.002992120527595,0.32276590504213587
-12.626116527143378,-4.00303453164792,0.3233255303996191
-12.611212098201019,-4.003076942768245,0.32388513893323956
-12.59630766925866,-4.00311935388857,0.3244447306429974
-12.581408631863676,-4.003163572808894,0.33281325204583784
-12.566509594468691,-4.003207791729219,0.3333926848490968
-12.551610557073706,-4.003252010649543,0.33397209962430274
-12.536711519678722,-4.003296229569868,0.3345514963714557
-12.521812482283737,-4.003340448490192,0.3351308750905556
-12.506913444888752,-4.003384667410517,0.3357102357816024
-12.492014407493768,-4.003428886330841,0.3362895784445963
-12.477120990117442,-4.0034750042801095,0.34486895415568136
-12.462227572741115,-4.003521122229378,0.34546865496747303
-12.44733415536479,-4.003567240178646,0.3460683364617829
-12.432440737988463,-4.0036133581279145,0.346667998638611
-12.417547320612137,-4.003659476077183,0.347267641497957
-12.40265390323581,-4.003705594026451,0.34786726503982135
-12.387760485859484,-4.0037517119757196,0.3484668692642038
-12.372872921191933,-4.0037998230506995,0.35725882300214923
-12.357985356524381,-4.003847934125679,0.35787930752972774
-12.34309779185683,-4.003896045200659,0.3584997713601835
-12.328210227189278,-4.003944156275639,0.3591202144935166
-12.313322662521726,-4.003992267350619,0.35974063692972713
-12.298435097854174,-4.004040378425599,0.3603610386688148
-12.283553622476834,-4.004090579546922,0.3693451762040398
-12.268672147099494,-4.004140780668245,0.3699869862051809
-12.253790671722154,-4.004190981789568,0.3706287740342279
-12.238909196344814,-4.004241182910891,0.37127053969118096
-12.224027720967474,-4.004291384032214,0.37191228317604
-12.209146245590134,-4.004341585153537,0.37255400448880494
-12.194264770212794,-4.00439178627486,0.37319570362947596
-12.179389624237313,-4.004444177130083,0.38239479026920337
-12.164514478261832,-4.004496567985306,0.3830584291301204
-12.149639332286352,-4.004548958840529,0.38372204424338996
-12.134764186310871,-4.004601349695752,0.3843856356090123
-12.11988904033539,-4.0046537405509754,0.385049203226987
-12.10501389435991,-4.0047061314061985,0.3857127470973143
-12.09013874838443,-4.0047585222614215,0.3863762672199942
-12.075270175057385,-4.004813205234386,0.3957915119641741
-12.06040160173034,-4.004867888207351,0.39647750739671206
-12.045533028403296,-4.004922571180316,0.3971634774000964
-12.030664455076252,-4.004977254153281,0.3978494219743274
-12.015795881749208,-4.005031937126246,0.39853534111940475
-12.000927308422163,-4.005086620099211,0.39922123483532856
-11.986058735095119,-4.005141303072175,0.3999071031220988
-11.971196980368099,-4.005198383157952,0.4095395286351513
-11.956335225641078,-4.005255463243728,0.41024841160971776
-11.941473470914058,-4.005312543329504,0.41095726736219873
-11.926611716187038,-4.00536962341528,0.4116660958925943
-11.911749961460018,-4.0054267035010565,0.41237489720090453
-11.896888206732998,-4.005483783586833,0.41308367128712925
-11.882033518797757,-4.005543368291543,0.4229098164815342
-11.867178830862516,-4.005602952996254,0.42364214937527034
-11.852324142927275,-4.005662537700965,0.4243744531370063
-11.837469454992034,-4.005722122405675,0.42510672776674197
-11.822614767056793,-4.005781707110386,0.4258389732644774
-11.807760079121552,-4.005841291815097,0.42657118963021284
-11.792905391186311,-4.005900876519807,0.4273033768639478
-11.778058019974848,-4.005963075744677,0.43734753917869473
-11.763210648763385,-4.006025274969546,0.4381038311803331
-11.748363277551922,-4.006087474194415,0.4388600920174532
-11.73351590634046,-4.0061496734192845,0.4396163216900556
-11.718668535128996,-4.006211872644154,0.4403725201981397
-11.703821163917533,-4.006274071869023,0.4411286875417062
-11.68897379270607,-4.006336271093892,0.4418848237207544
-11.674133989355688,-4.006401197002862,0.4521474072639838
-11.659294186005306,-4.006466122911832,0.45292819689007546
-11.644454382654924,-4.006531048820802,0.45370895319086935
-11.629614579304542,-4.006595974729772,0.4544896761663648
-11.61477477595416,-4.006660900638742,0.4552703658165622
-11.599934972603778,-4.006725826547712,0.45605102214146126
-11.585102988887325,-4.006793593418026,0.4665061125429096
-11.570271005170872,-4.006861360288339,0.46731197490283527
-11.555439021454418,-4.006929127158653,0.46811780164274736
-11.540607037737965,-4.006996894028966,0.46892359276264545
-11.525775054021512,-4.00706466089928,0.46972934826253016
-11.510943070305059,-4.007132427769593,0.4705350681424011
-11.496111086588606,-4.007200194639907,0.4713407524022583
-11.48128717431034,-4.007270918695092,0.4820137670477223
-11.466463262032075,-4.007341642750276,0.4828452104291807
-11.45163934975381,-4.007412366805461,0.483676615756317
-11.436815437475545,-4.007483090860646,0.4845079830291311
-11.42199152519728,-4.0075538149158305,0.48533931224762306
-11.407167612919014,-4.007624538971015,0.48617060341179297
-11.39234370064075,-4.0076952630262,0.4870018565216407
-11.377528110998425,-4.007769062250921,0.49789250381425504
-11.3627125213561,-4.007842861475643,0.4987500707455833
-11.347896931713775,-4.0079166607003645,0.4996075970430769
-11.33308134207145,-4.007990459925086,0.5004650827067356
-11.318265752429125,-4.0080642591498075,0.5013225277365597
-11.3034501627868,-4.008138058374529,0.5021799321325492
-11.288634573144476,-4.0082118575992505,0.5030372958947038
-11.273827556058496,-4.008288851535572,0.514145037292526
-11.259020538972516,-4.008365845471894,0.5150292708190648
-11.244213521886536,-4.008442839408215,0.5159134609815212
-11.229406504800556,-4.008519833344537,0.5167976077798951
-11.214599487714576,-4.008596827280859,0.5176817112141867
-11.199792470628596,-4.00867382121718,0.518565771284396
-11.18499427403927,-4.008754130741804,0.52986124178166
-11.170196077449942,-4.008834440266427,0.5307727303796762
-11.155397880860615,-4.0089147497910504,0.531684172727213
-11.140599684271288,-4.008995059315674,0.5325955688242703
-11.125801487681962,-4.009075368840297,0.5335069186708481
-11.111003291092635,-4.0091556783649205,0.5344182222669467
-11.096205094503308,-4.009235987889544,0.5353294796125657
-11.081415963637477,-4.0093197349716805,0.5468395412772297
-11.066626832771647,-4.009403482053817,0.5477787845652482
-11.051837701905816,-4.009487229135954,0.5487179785549824
-11.037048571039985,-4.00957097621809,0.5496571232464322
-11.022259440174155,-4.009654723300227,0.5505962186395976
-11.007470309308324,-4.009738470382364,0.5515352647344787
-10.992681178442494,-4.0098222174645,0.5524742615310753
-10.977901355051024,-4.009909524904081,0.5641975807883722
-10.963121531659555,-4.009996832343661,0.565165121097428
-10.948341708268085,-4.010084139783241,0.5661326088939249
-10.933561884876616,-4.010171447222821,0.5671000441778631
-10.918782061485146,-4.010258754662401,0.5680674269492423
-10.904002238093677,-4.0103460621019815,0.5690347572080625
-10.889222414702207,-4.010433369541562,0.5700020349543241
-10.874452136270047,-4.010524360687559,0.5819369988323122
-10.859681857837888,-4.0106153518335566,0.5829333774659132
-10.844911579405728,-4.010706342979554,0.5839297002013911
-10.830141300973569,-4.010797334125551,0.5849259670387457
-10.81537102254141,-4.010888325271549,0.5859221779779772
-10.80060074410925,-4.010979316417546,0.5869183330190852
-10.78583046567709,-4.011070307563544,0.5879144321620702
-10.771069964607836,-4.011165106012277,0.6000591405484937
-10.756309463538582,-4.011259904461011,0.601084897417203
-10.741548962469327,-4.0113547029097445,0.602110594826401
-10.726788461400073,-4.011449501358478,0.6031362327760881
-10.712027960330818,-4.011544299807212,0.6041618112662642
-10.697267459261564,-4.011639098255945,0.6051873302969295
-10.682516962038692,-4.011737827529277,0.617507859753503
-10.66776646481582,-4.011836556802609,0.6185635949862498
-10.653015967592948,-4.011935286075941,0.6196192670180769
-10.638265470370076,-4.012034015349273,0.6206748758489842
-10.623514973147204,-4.012132744622605,0.6217304214789716
-10.608764475924332,-4.012231473895937,0.622785903908039
-10.59401397870146,-4.0123302031692685,0.6238413231361868
-10.57927370502861,-4.012432986372727,0.6363662400051198
-10.56453343135576,-4.012535769576186,0.6374524303188419
-10.549793157682911,-4.012638552779644,0.638538553506402
-10.535052884010062,-4.012741335983103,0.6396246095678005
-10.520312610337212,-4.012844119186561,0.640710598503037
-10.505572336664363,-4.01294690239002,0.6417965203121114
-10.490832062991513,-4.0130496855934785,0.6428823749950242
-10.476102224914388,-4.013156645054394,0.6556088719017579
-10.461372386837263,-4.01326360451531,0.6567260510681752
-10.446642548760138,-4.013370563976226,0.657843158995981
-10.431912710683013,-4.013477523437142,0.6589601956851758
-10.417182872605888,-4.013584482898057,0.6600771611357594
-10.402453034528763,-4.013691442358973,0.6611940553477316
-10.387723196451638,-4.013798401819889,0.6623108783210925
-10.373003997464334,-4.013909658705737,0.6752358328496874
-10.35828479847703,-4.014020915591585,0.676384531931883
-10.343565599489725,-4.014132172477433,0.6775331554729279
-10.328846400502421,-4.014243429363281,0.6786817034728223
-10.314127201515117,-4.0143546862491295,0.6798301759315659
-10.299408002527812,-4.014465943134978,0.6809785728491591
-10.284699636666558,-4.014581617052193,0.6940642678146671
-10.269991270805303,-4.0146972909694085,0.6952450934207537
-10.255282904944048,-4.014812964886624,0.6964258389907239
-10.240574539082793,-4.014928638803839,0.6976065045245778
-10.225866173221538,-4.015044312721055,0.6987870900223159
-10.211157807360284,-4.01515998663827,0.6999675954839377
-10.196449441499029,-4.015275660555486,0.7011480209094434
-10.1817520924265,-4.015395869129121,0.714424289991071
-10.16705474335397,-4.015516077702757,0.7156376914957355
-10.152357394281442,-4.015636286276393,0.7168510082751582
-10.137660045208913,-4.015756494850028,0.7180642403293396
-10.122962696136383,-4.015876703423664,0.7192773876582788
-10.108265347063854,-4.015996911997299,0.7204904502619767
-10.093567997991325,-4.016117120570935,0.7217034281404326
-10.078881838074885,-4.01624197900562,0.7351661675267718
-10.064195678158445,-4.016366837440304,0.7364126663528628
-10.049509518242004,-4.016491695874989,0.737659075569352
-10.034823358325564,-4.016616554309674,0.738905395176239
-10.020137198409124,-4.016741412744358,0.7401516251735241
-10.005451038492684,-4.016866271179043,0.741397765561207
-9.990764878576243,-4.016991129613728,0.7426438163392881
-9.97609006796359,-4.017120750236464,0.7562885846552883
-9.961415257350936,-4.017250370859201,0.7575686985184364
-9.946740446738282,-4.0173799914819375,0.7588487176920289
-9.932065636125628,-4.017509612104674,0.7601286421760656
-9.917390825512975,-4.017639232727411,0.7614084719705463
-9.90271601490032,-4.017768853350147,0.7626882070754712
-9.888041204287667,-4.017898473972884,0.7639678474908402
-9.873377889983532,-4.018032965758323,0.777789861035305
-9.858714575679397,-4.018167457543762,0.7791041037557724
-9.844051261375261,-4.018301949329201,0.7804182465115508
-9.829387947071126,-4.01843644111464,0.7817322893026404
-9.81472463276699,-4.018570932900079,0.7830462321290408
-9.800061318462856,-4.0187054246855185,0.7843600749907524
-9.78539800415872,-4.018839916470958,0.7856738178877751
-9.770746319106365,-4.018979384549878,0.7996679463115351
-9.75609463405401,-4.019118852628798,0.8010168276532523
-9.741442949001655,-4.019258320707719,0.8023656035612122
-9.7267912639493,-4.019397788786639,0.8037142740354148
-9.712139578896945,-4.01953725686556,0.8050628390758603
-9.69748789384459,-4.01967672494448,0.8064112986825485
-9.68284795601596,-4.019821270096276,0.8205340118600755
-9.66820801818733,-4.019965815248073,0.8219181465859172
-9.653568080358701,-4.020110360399869,0.8233021702171277
-9.638928142530071,-4.020254905551665,0.8246860827537067
-9.624288204701442,-4.0203994507034615,0.8260698841956544
-9.609648266872812,-4.020543995855258,0.8274535745429707
-9.595008329044182,-4.020688541007054,0.8288371537956558
-9.580380240542654,-4.020838259137127,0.8431200091470586
-9.565752152041126,-4.0209879772672,0.844539793197683
-9.551124063539598,-4.0211376953972735,0.8459594603040657
-9.53649597503807,-4.021287413527347,0.8473790104662069
-9.521867886536542,-4.02143713165742,0.8487984436841065
-9.507239798035014,-4.021586849787493,0.8502177599577647
-9.492611709533486,-4.021736567917566,0.8516369592871813
-9.477995555713196,-4.021891549520595,0.8660737689819886
-9.463379401892906,-4.022046531123625,0.8675296993611192
-9.448763248072616,-4.022201512726654,0.8689855067617247
-9.434147094252326,-4.022356494329683,0.8704411911838053
-9.419530940432036,-4.0225114759327125,0.8718967526273609
-9.404914786611746,-4.022666457535742,0.8733521910923919
-9.390298632791456,-4.022821439138771,0.8748075065788977
-9.375694481397252,-4.02298176874891,0.8893917242749377
-9.361090330003048,-4.023142098359048,0.8908842935697399
-9.346486178608844,-4.0233024279691865,0.8923767336721675
-9.33188202721464,-4.023462757579325,0.8938690445822206
-9.317277875820436,-4.023623087189463,0.895361226299899
-9.302673724426231,-4.023783416799602,0.8968532788252032
-9.288069573032027,-4.02394374640974,0.8983452021581328
-9.273477473364089,-4.02410950203886,0.9130699211692157
-9.25888537369615,-4.0242752576679806,0.9145996175338224
-9.244293274028212,-4.024441013297101,0.9161291783188386
-9.229701174360274,-4.024606768926221,0.917658603524264
-9.215109074692336,-4.024772524555341,0.9191878931500987
-9.200516975024398,-4.024938280184461,0.9207170471963428
-9.18592487535646,-4.025104035813581,0.9222460656629963
-9.171344857463628,-4.025275288378756,0.9371040176674875
-9.156764839570798,-4.025446540943931,0.9386713248355847
-9.142184821677967,-4.025617793509106,0.9402384898708456
-9.127604803785136,-4.025789046074281,0.9418055127732705
-9.113024785892305,-4.025960298639456,0.9433723935428596
-9.098444767999474,-4.026131551204631,0.9449391321796129
-9.083876841905301,-4.026308363946097,0.9598810057994455
-9.069308915811128,-4.0264851766875625,0.9614865496903328
-9.054740989716954,-4.026661989429028,0.9630919447376272
-9.040173063622781,-4.026838802170494,0.9646971909413289
-9.025605137528608,-4.02701561491196,0.9663022883014378
-9.011037211434434,-4.027192427653426,0.9679072368179537
-8.996469285340261,-4.027369240394892,0.9695120364908767
-8.981913440305734,-4.027551668285807,0.9845708944363782
-8.967357595271206,-4.027734096176722,0.9862150080256502
-8.952801750236679,-4.027916524067638,0.9878589659127965
-8.938245905202152,-4.028098951958553,0.9895027680978172
-8.923690060167624,-4.028281379849468,0.9911464145807118
-8.909134215133097,-4.028463807740383,0.9927899053614807
-8.89457837009857,-4.028646235631299,0.994433240440124
-8.880034573925398,-4.028834324780645,1.0096007347949498
-8.865490777752226,-4.029022413929991,1.0112838889683795
-8.850946981579055,-4.029210503079337,1.0129668804443615
-8.836403185405883,-4.0293985922286835,1.0146497092228963
-8.821859389232712,-4.02958668137803,1.0163323753039835
-8.80731559305954,-4.029774770527376,1.018014878687623
-8.792771796886369,-4.029962859676722,1.0196972193738152
-8.778239995264629,-4.030156646726749,1.0349646417185823
-8.76370819364289,-4.030350433776777,1.0366873032580792
-8.74917639202115,-4.030544220826804,1.038409794980286
-8.73464459039941,-4.030738007876831,1.0401321168852022
-8.720112788777671,-4.030931794926858,1.0418542689728285
-8.705580987155932,-4.031125581976886,1.0435762512431646
-8.691049185534192,-4.031319369026913,1.0452980636962106
-8.676529301437986,-4.0315188805465665,1.060656346665991
-8.66200941734178,-4.03171839206622,1.0624189783912088
-8.647489533245574,-4.031917903585874,1.0641814330683446
-8.632969649149368,-4.032117415105527,1.065943710697399
-8.618449765053162,-4.032316926625181,1.0677058112783717
-8.603929880956956,-4.032516438144834,1.069467734811263
-8.58940999686075,-4.032715949664488,1.0712294812960725
-8.574901929995429,-4.032921201540283,1.086669200720099
-8.560393863130107,-4.033126453416078,1.0884722616506592
-8.545885796264786,-4.033331705291873,1.0902751382062927
-8.531377729399464,-4.0335369571676685,1.0920778303869987
-8.516869662534143,-4.033742209043464,1.0938803381927773
-8.502361595668821,-4.033947460919259,1.0956826616236284
-8.4878535288035,-4.034152712795054,1.0974848006795528
-8.47335715510782,-4.03436370962089,1.1129961783033113
-8.45886078141214,-4.034574706446726,1.114840123839135
-8.44436440771646,-4.034785703272562,1.1166838775933605
-8.42986803402078,-4.034996700098398,1.118527439565987
-8.4153716603251,-4.0352076969242345,1.120370809757015
-8.40087528662942,-4.035418693750071,1.1222139881664441
-8.38637891293374,-4.035629690575907,1.1240569747942746
-8.371894084140191,-4.035846425043339,1.1396298815821166
-8.357409255346642,-4.03606315951077,1.141515163699023
-8.342924426553093,-4.036279893978202,1.143400246565402
-8.328439597759544,-4.036496628445634,1.1452851301812534
-8.313954768965996,-4.036713362913066,1.1471698145465772
-8.299469940172447,-4.036930097380497,1.149054299661374
-8.28499648342875,-4.037152549670979,1.164632152597844
-8.270523026685055,-4.03737500196146,1.16655942424205
-8.256049569941359,-4.037597454251942,1.168486489123449
-8.241576113197663,-4.037819906542423,1.1704133472420413
-8.227102656453967,-4.038042358832905,1.1723399985978264
-8.212629199710271,-4.038264811123386,1.1742664431908043
-8.198155742966575,-4.0384872634138675,1.1761926810209755
-8.183693460521214,-4.0387154005945085,1.1918102218681703
-8.169231178075853,-4.0389435377751495,1.1937797295354104
-8.154768895630491,-4.03917167495579,1.1957490229044503
-8.14030661318513,-4.039399812136431,1.197718101975289
-8.125844330739769,-4.039627949317072,1.1996869667479269
-8.111382048294407,-4.039856086497713,1.2016556172223638
-8.096919765849046,-4.040084223678354,1.2036240533986002
-8.082468434803415,-4.040317999102727,1.219270139154357
-8.068017103757784,-4.040551774527099,1.2212823257998855
-8.053565772712153,-4.0407855499514715,1.223294290610255
-8.039114441666522,-4.041019325375844,1.2253060335854664
-8.02466311062089,-4.041253100800216,1.2273175547255182
-8.01021177957526,-4.041486876224589,1.2293288540304115
-7.995760448529628,-4.041720651648961,1.231339931500146
-7.981319820659247,-4.041960004364487,1.2470030879950187
-7.966879192788866,-4.042199357080013,1.2490583940047375
-7.952438564918485,-4.0424387097955385,1.2511134706636162
-7.937997937048104,-4.042678062511064,1.253168317971654
-7.923557309177723,-4.04291741522659,1.2552229359288511
-7.909116681307342,-4.043156767942116,1.257277324535207
-7.894676053436961,-4.043396120657642,1.2593314837907226
-7.8802458550838965,-4.043640974821088,1.274999911793643
-7.865815656730832,-4.043885828984534,1.2770987752024774
-7.851385458377767,-4.04413068314798,1.2791974017901642
-7.836955260024703,-4.044375537311426,1.2812957915567023
-7.822525061671638,-4.044620391474872,1.2833939445020928
-7.808094863318574,-4.044865245638318,1.2854918606263346
-7.793664664965509,-4.045110099801764,1.2875895399294293
-7.779244597003965,-4.045360364104375,1.3032511217794753
-7.7648245290424205,-4.045610628406985,1.3053939784819595
-7.750404461080876,-4.045860892709595,1.3075365909636782
-7.735984393119332,-4.046111157012206,1.309678959224633
-7.721564325157788,-4.046361421314816,1.3118210832648236
-7.707144257196243,-4.046611685617426,1.3139629630842502
-7.692724189234699,-4.046861949920037,1.3161045986829123
-7.678313927111482,-4.047117517023799,1.3317469054316105
-7.663903664988265,-4.047373084127561,1.333934189379965
-7.649493402865048,-4.0476286512313235,1.3361212218051164
-7.6350831407418305,-4.047884218335086,1.338308002707065
-7.620672878618613,-4.048139785438848,1.3404945320858106
-7.606262616495396,-4.04839535254261,1.3426808099413532
-7.591852354372179,-4.048650919646373,1.3448668362736929
-7.577451548223512,-4.048911665632924,1.3604771353205833
-7.563050742074845,-4.049172411619476,1.3627092787053696
-7.548649935926178,-4.049433157606027,1.3649411633892912
-7.5342491297775105,-4.049693903592579,1.3671727893723467
-7.519848323628843,-4.0499546495791305,1.3694041566545374
-7.505447517480176,-4.050215395565682,1.3716352652358625
-7.491046711331509,-4.050476141552234,1.3738661151163223
-7.476654986177422,-4.050741925385878,1.3894313783189456
-7.4622632610233355,-4.051007709219522,1.391708811727191
-7.447871535869249,-4.0512734930531655,1.3939859794103304
-7.433479810715162,-4.0515392768868095,1.3962628813683637
-7.419088085561075,-4.051805060720453,1.3985395176012911
-7.404696360406988,-4.052070844554097,1.4008158881091126
-7.390304635252901,-4.052336628387741,1.4030919928918282
-7.375921591270195,-4.05260729139404,1.418598905129807
-7.3615385472874895,-4.052877954400338,1.4209220576753612
-7.3471555033047835,-4.053148617406636,1.4232449376546077
-7.3327724593220776,-4.0534192804129345,1.4255675450675462
-7.318389415339372,-4.053689943419233,1.427889879914177
-7.304006371356666,-4.053960606425531,1.4302119421944997
-7.28962332737396,-4.054231269431829,1.4325337319085145
-7.275248540248505,-4.054506634793225,1.4479687000800825
-7.26087375312305,-4.054782000154621,1.4503379995008359
-7.246498965997596,-4.055057365516016,1.4527070197276233
-7.232124178872141,-4.055332730877412,1.4550757607604448
-7.217749391746686,-4.0556080962388075,1.4574442225993
-7.2033746046212315,-4.055883461600203,1.4598124052441892
-7.188999817495777,-4.056158826961599,1.4621803086951122
-7.174632838854669,-4.056438699231491,1.4775294711232332
-7.160265860213562,-4.056718571501384,1.4799453438397354
-7.145898881572454,-4.056998443771277,1.482360930979457
-7.131531902931346,-4.057278316041169,1.4847762325423979
-7.117164924290239,-4.057558188311062,1.4871912485285583
-7.102797945649131,-4.057838060580955,1.489605978937938
-7.088430967008024,-4.058117932850847,1.4920204237705372
-7.074071324931903,-4.05840209748755,1.5072696599947413
-7.059711682855782,-4.058686262124252,1.509732531124691
-7.045352040779661,-4.058970426760954,1.5121951105718827
-7.03099239870354,-4.059254591397656,1.514657398336316
-7.016632756627419,-4.0595387560343585,1.5171193944179913
-7.002273114551298,-4.059822920671061,1.5195810988169076
-6.987913472475177,-4.060107085307763,1.522042511533066
-6.973560672090784,-4.0603953082297375,1.5371774524622401
-6.959207871706391,-4.060683531151712,1.5396877457852929
-6.944855071321998,-4.0609717540736865,1.5421977416290222
-6.9305022709376045,-4.061259976995661,1.5447074399934269
-6.916149470553211,-4.0615481999176355,1.5472168408785074
-6.901796670168818,-4.06183642283961,1.5497259442842646
-6.887443869784425,-4.0621246457615845,1.552234750210697
-6.873097393937262,-4.062416672925367,1.5672407886113604
-6.858750918090099,-4.062708700089149,1.5697989264786856
-6.8444044422429355,-4.063000727252931,1.5723567614125704
-6.830057966395772,-4.063292754416714,1.5749142934130147
-6.815711490548609,-4.063584781580496,1.5774715224800189
-6.801365014701446,-4.063876808744278,1.580028448613582
-6.787018538854283,-4.0641688359080606,1.582585071813705
-6.772677848861029,-4.0644643929102555,1.5974473731077963
-6.758337158867776,-4.0647599499124505,1.6000537762908595
-6.743996468874522,-4.0650555069146455,1.6026598714621858
-6.729655778881269,-4.06535106391684,1.6052656586217753
-6.7153150888880155,-4.065646620919035,1.607871137769627
-6.700974398894762,-4.06594217792123,1.6104763089057428
-6.686633708901509,-4.066237734923425,1.6130811720301208
-6.672298245381647,-4.0665365266281706,1.6277846853759645
-6.6579627818617855,-4.066835318332916,1.6304397728490685
-6.643627318341924,-4.067134110037661,1.6330945476415255
-6.629291854822062,-4.067432901742406,1.6357490097533351
-6.614956391302201,-4.0677316934471515,1.638403159184497
-6.600620927782339,-4.068030485151897,1.6410569959350108
-6.5862854642624775,-4.068329276856642,1.6437105200048774
-6.571954648048383,-4.06863098704993,1.6582399896348634
-6.557623831834288,-4.068932697243219,1.6609441782860843
-6.543293015620193,-4.069234407436507,1.6636480500307476
-6.528962199406099,-4.069536117629796,1.6663516048688536
-6.514631383192004,-4.0698378278230845,1.6690548428004022
-6.500300566977909,-4.070139538016373,1.6717577638253933
-6.4859697507638145,-4.0704412482096615,1.6744603679438268
-6.471642983888377,-4.07074553928192,1.6888003447323907
-6.45731621701294,-4.071049830354179,1.6915540489976704
-6.442989450137502,-4.071354121426437,1.694307432606993
-6.428662683262065,-4.071658412498696,1.6970604955603572
